state,code,name,zone,address,geometry_type,coordinates
Assam,HLX,HILARA,NFR,"Cachar, Assam",Point,"[92.62051100000001, 24.951767]"
Tamil Nadu,INDR,Indira Nagar,SR,"Chennai, Tamil Nadu",,
Andhra Pradesh,HYB,HYDERABAD DECCAN,SCR,"Hyderabad, Andhra Pradesh",Point,"[78.467377, 17.393362999999997]"
Rajasthan,JCU,JAICHOLI,WCR,"SH 1, Rajasthan",Point,"[77.397778, 27.131193]"
Maharashtra,HTK,HATKANAGALE,CR,"Hatkanangale, Maharashtra",Point,"[74.42206700000001, 16.748424]"
Gujarat,HMT,HIMMATNAGAR,WR,"Himatnagar, Gujarat",Point,"[72.960358, 23.591655]"
Gujarat,JAM,JAMNAGAR,WR,"Jamnagar, Gujarat",Point,"[70.053879, 22.493992]"
Uttar Pradesh,HGJ,HARDUAGANJ,NCR,"Aligarh, Uttar Pradesh",Point,"[78.1280258472, 27.9904756211]"
Punjab,HMI,HIMMATANA,NR,"SH 11, Punjab",Point,"[75.867119, 30.458736]"
Bihar,HRNG,HARPUR NAG HALT,ECR,"National Highway 28, Bihar",Point,"[85.07713600000001, 26.386419]"
Uttarakhand,HW,HARIDWAR JN,NR,"Haridwar, Uttarakhand",Point,"[78.15489899999999, 29.947787]"
Madhya Pradesh,INDM,Indore Junction MG,WR,"Indore, Madhya Pradesh",Point,"[75.868072, 22.717139]"
Haryana,IHP,INCHHAPURI,NR,"Gurgaon, Haryana",Point,"[76.7189807, 28.319499]"
Assam,HWX,HABAIPUR,NFR,"Station Rd, Assam",Point,"[92.98586300000001, 25.871926]"
Maharashtra,HMRR,HAMARAPUR,CR,"Raigad, Maharashtra",Point,"[73.086161, 18.81964]"
Uttar Pradesh,HIND,HIND,NR,"State Highway 57, Uttar Pradesh",Point,"[77.3634743811, 29.530388830099998]"
Karnataka,HTNL,HITNAL,SWR,"National Highway 63, Karnataka",Point,"[76.291469, 15.335637]"
Karnataka,HJL,HEJJALA,SWR,"Bengaluru, Karnataka",Point,"[77.4184168683, 12.8482854964]"
Tripura,JGNR,Jogendranagar,NFR,"Agartala, Tripura",Point,"[91.310464, 23.812162]"
Karnataka,HVR,HAVERI,SWR,"Haveri, Karnataka",Point,"[75.410686, 14.7943]"
Rajasthan,JDL,JAGDEVWALA,NWR,"Bikaner, Rajasthan",Point,"[73.455749812, 28.3108582783]"
Karnataka,HEI,HEGGERE HALT,SWR,"Heggere, Karnataka",Point,"[77.048296, 13.341342]"
Karnataka,HHL,HIREHALI,SWR,"NH 4, Karnataka",Point,"[77.1887639459, 13.2815759392]"
West Bengal,JDP,Jadabpur,ER,"Kolkata, West Bengal",Point,"[88.37469700000001, 22.495442]"
Bihar,JHD,Jehanabad,ECR,"Jahanabad, Bihar",Point,"[84.989964, 25.224705]"
Gujarat,HRM,Hadmadiya,WR,"Junagadh, Gujarat",Point,"[70.841154, 20.934947]"
Maharashtra,HDM,Hirdamali,SECR,"Gondia, Maharashtra",Point,"[80.197137, 21.342807]"
Bihar,JJPR,Jhanjharpur Bazar Halt,?,"Jhanjharpur, Bihar",,
Gujarat,JARI,Jari,NWR,"Dhanera, Gujarat",Point,"[72.061232, 24.587316]"
Bihar,HTW,Hathua,NER,"Hathua, Bihar",Point,"[84.3402527405, 26.3689018769]"
Karnataka,HLV,Haliyuru,SWR,"State Highway 48, Karnataka",Point,"[76.336804, 14.222474]"
,BETI,Bhetasi,WR,,Point,"[73.03223700000001, 22.421623999999998]"
Karnataka,KMNR,Kamalnagar,SCR,"Kamal Nagar, Karnataka",Point,"[77.178835, 18.240644]"
West Bengal,JKL,Jalal Khali,?,"State Highway 11, West Bengal",Point,"[88.513628, 23.347507999999998]"
Bihar,HPLE,Hatpuraini,ER,"Bhagalpur, Bihar",Point,"[86.9850695752, 25.1558255368]"
Punjab,JGN,Jagraon,NR,"Jagraon, Punjab",Point,"[75.47275900000001, 30.801197]"
Karnataka,HPA,Hampapura,SWR,"Hampapura, Karnataka",Point,"[76.39466399999999, 12.479685]"
,IAM,Mai Halt,?,,Point,"[84.9878194543, 25.156632436000002]"
Bihar,JHDC,Jehanabad Court,ECR,"National Highway 83, Bihar",Point,"[84.98415622680001, 25.2011434752]"
Rajasthan,JOR,Jalor,NWR,"Jalor, Rajasthan",Point,"[72.63429, 25.35418]"
Madhya Pradesh,JBP,JABALPUR,WCR,"Jabalpur, Madhya Pradesh",Point,"[79.950919, 23.164636]"
Jharkhand,IRN,Irgaon,SER,"Lohardaga, Jharkhand",Point,"[84.78325099999999, 23.421550999999997]"
Punjab,JHK,JETHUKE,NR,"Jettuke, Punjab",Point,"[75.318381, 30.288215]"
Haryana,JNA,JULANA,NR,"Julana, Haryana",Point,"[76.396508, 29.120124]"
Karnataka,IDJ,IDALHOND,SWR,"Garlgunj - Idalhond Rd, Karnataka",Point,"[74.51814539669999, 15.7079285213]"
Andhra Pradesh,IDL,INDALVAI,SCR,"Indalvai, Andhra Pradesh",Point,"[78.244351, 18.548665]"
Maharashtra,JJR,JEJURI,CR,"Pune, Maharashtra",Point,"[74.171451, 18.286557]"
Assam,JRBM,JIRIBAM,NFR,"Rd, Assam",Point,"[93.12437581, 24.79884918]"
Tripura,JRNA,Jirania,NFR,"Jirania Railway Station, Tripura",Point,"[91.43198600000001, 23.827373]"
Haryana,JCY,JIND CITY,NR,"Jind, Haryana",Point,"[76.317477, 29.309693]"
Himachal Pradesh,JDNX,JOGINDER NAGAR,NR,"Joginder Nagar, Himachal Pradesh",Point,"[76.788887, 31.988433]"
Kerala,IGL,IRINGAL,SR,"Kochi - Panavel Rd, Kerala",Point,"[75.608869, 11.548117000000001]"
Uttar Pradesh,AILM,AILAM,NR,"State Highway 57, Uttar Pradesh",Point,"[77.2915349414, 29.2719947091]"
Madhya Pradesh,JONR,Jeonara Ph,SECR,"Nainpur, Madhya Pradesh",Point,"[80.073534, 22.467657]"
Karnataka,JAK,Jakanur,SWR,"Badami Rd, Karnataka",Point,"[75.650291, 15.845019]"
West Bengal,IBL,INDRABIL,SER,"Purulia District, West Bengal",Point,"[86.78164699999999, 23.445293999999997]"
Maharashtra,JOS,JOGESHWARI,WR,"Mumbai, Maharashtra",Point,"[72.84906600000001, 19.136550999999997]"
Gujarat,JDN,JAGUDAN,WR,"Mehsana, Gujarat",Point,"[72.40164899999999, 23.521841]"
Bihar,PBS,Purab Sarai,ER,"Munger, Bihar",,
Uttar Pradesh,JGG,JANGIGANJ,NER,"Allahabad, Uttar Pradesh",Point,"[82.35067155089999, 25.3053173094]"
Maharashtra,JMNR,Jamner,CR,"Jamner, Maharashtra",Point,"[75.77482301741838, 20.80642760713478]"
Assam,JTG,Jatinga,NFR,"Jatinga, Assam",Point,"[93.00795843824744, 25.132585153047003]"
Gujarat,JMB,Jambusar Junction,WR,"Bharuch Jambusar, Gujarat",,
Gujarat,JMBC,Jambusar City,WR,"Jambusar, Gujarat",,
Gujarat,JTP,Jetpur,WR,"Jetpur, Gujarat",Point,"[70.615184, 21.735312999999998]"
Assam,JMRA,Jamira,?,"Bairabi Rd, Assam",Point,"[92.527405, 24.307199]"
Jharkhand,JONA,Jonha,SER,"State Highway 2, Jharkhand",,
Bihar,JPAH,Jagdishpur Halt,ECR,"Darbhanga, Bihar",,
Gujarat,JBB,Jambur,WR,"Jambur, Gujarat",Point,"[70.593046, 21.032797000000002]"
Jharkhand,ITKY,Itky,SER,"Ranchi, Jharkhand",Point,"[85.1270959845, 23.3522113974]"
Rajasthan,JJN,Jhunjhunun,NWR,"Jhunjhunu, Rajasthan",Point,"[75.39017865434289, 28.106884063857194]"
Gujarat,JBU,Jabugam,WR,"Vadodara, Gujarat",Point,"[73.76050000000001, 22.28593]"
Assam,JTTN,Jorhat Town,NFR,"Jorhat, Assam",Point,"[94.217106, 26.750692]"
Punjab,JBW,Jhabelwali,NR,"State Highway 16, Punjab",Point,"[74.602033, 30.510447]"
Rajasthan,JSA,Jasai,?,"State Highway 40, Rajasthan",Point,"[71.24586000000001, 25.716785]"
Gujarat,IDAR,Idar,WR,"Sabarkantha, Gujarat",Point,"[73.01088, 23.835435]"
Rajasthan,JLLO,Jhilo,NWR,"State Highway 13, Rajasthan",Point,"[75.890113, 27.850784]"
Uttar Pradesh,HZR,Hafizpur,NR,"Hafizpur, Uttar Pradesh",Point,"[77.785833, 28.671653]"
Punjab,JK,Jakolari,NR,"National Highway 15, Punjab",Point,"[75.545676, 32.218706]"
Madhya Pradesh,JPO,Jora Alapur,NCR,"Joura, Madhya Pradesh",Point,"[77.802358, 26.344599]"
Madhya Pradesh,JPV,Jamtara Paraswara,SECR,"Howbadh Jabalpur, Madhya Pradesh",Point,"[79.960351, 23.091963999999997]"
Uttar Pradesh,JRJ,JARGAON,NR,"Chandausi, Uttar Pradesh",Point,"[78.768653, 28.560472]"
Maharashtra,JTRD,JATH ROAD,CR,"State Highway 71, Maharashtra",Point,"[75.110555, 17.2166]"
Maharashtra,KCB,KUSLAMB,CR,"State Highway 77, Maharashtra",Point,"[75.777193, 18.274834000000002]"
Madhya Pradesh,KCNR,KACHNARA ROAD,WR,"State Highway 31, Madhya Pradesh",Point,"[75.101751, 23.829547]"
Rajasthan,JWO,JAWAD ROAD,WR,"National Highway 79, Rajasthan",Point,"[74.764389, 24.557577000000002]"
Rajasthan,JYM,JAI SAMAND ROAD,NWR,"Dengari, Rajasthan",Point,"[73.86827000000001, 24.22064]"
Uttar Pradesh,KEG,KARENGI,NR,"Karengi, Uttar Pradesh",Point,"[79.041353, 28.346844]"
Rajasthan,JSM,JAISALMER,NWR,"Jaisalmer, Rajasthan",Point,"[70.92823899999999, 26.91655]"
Assam,JID,JAGI ROAD,NFR,"Jagiroad, Assam",Point,"[92.197461, 26.126113999999998]"
Uttar Pradesh,JKN,JAKHANIAN,NER,"State Highway 67, Uttar Pradesh",Point,"[83.369563, 25.740942]"
Madhya Pradesh,KEQ,KACHHPURA,WCR,"Jabalpur, Madhya Pradesh",Point,"[79.903128, 23.168783]"
Gujarat,JRS,JORAVASAN,WR,"Joravasan, Gujarat",Point,"[72.96576, 20.729778]"
Gujarat,JLR,JETALSAR JN,WR,"Rajkot, Gujarat",Point,"[70.57391, 21.729374]"
Madhya Pradesh,JHT,JUNEHTA,WCR,"State Highway 22, Madhya Pradesh",Point,"[78.596143, 22.78247]"
Uttar Pradesh,KB,KHAIRATABAD,NER,"Sitapur National Highway 24, Uttar Pradesh",Point,"[80.740844, 27.521338]"
Gujarat,JIR,JIRA ROAD,WR,"SH 236, Gujarat",Point,"[71.345267, 21.450312]"
Haryana,JJT,JAI JAI WANTI,NR,"Jind, Haryana",Point,"[76.36926500000001, 29.16948]"
Uttar Pradesh,JKP,JHAREKAPUR,NER,"Sitapur, Uttar Pradesh",Point,"[80.728934, 27.680642]"
Uttar Pradesh,JSB,Yamuna South Bank,NCR,"Uttar Pradesh, Uttar Pradesh",Point,"[80.226651, 25.902334]"
West Bengal,JPH,JHANTIPAHARI,?,"Bankura District, West Bengal",Point,"[86.904491, 23.353362999999998]"
Bihar,JNKR,Janakinagar,ECR,"Chapra, Bihar",Point,"[87.116949, 25.881604]"
Punjab,KAGR,KAGANGARH,NR,"MDR 102, Punjab",Point,"[75.739115, 29.839460000000003]"
Madhya Pradesh,KFP,Kukra Khapa,SECR,"State Highway 19, Madhya Pradesh",Point,"[78.897525, 21.825569]"
Kerala,KALD,Kalanad,SR,"Kizur Rd, Kerala",,
Rajasthan,KALN,Kalana,NWR,"MDR 18, Rajasthan",,
Andhra Pradesh,KAPM,Kottapalem,ECoR,"Vishakhapatnam, Andhra Pradesh",,
Maharashtra,KBGN,Khubagaon,CR,"Khubagaon, Maharashtra",,
Orissa,JYP,JEYPORE,?,"Jeypore, Orissa",Point,"[82.55467900000001, 18.896375]"
Haryana,JKHI,Jakhod Khera,NWR,"Jakhodlkhera, Haryana",Point,"[75.57373, 29.209394]"
Uttar Pradesh,KCO,Kachhia Bridge,NER,"State Highway 33, Uttar Pradesh",Point,"[78.863805, 27.944171]"
Gujarat,KAVI,Kavi,WR,"Bharuch, Gujarat",Point,"[88.39808402583003, 22.47229104660886]"
Jharkhand,JNK,Jhinkpani,SER,"Jorapokhar, Jharkhand",Point,"[85.77066197879999, 22.4200106276]"
Rajasthan,KAI,KAIRLA,NWR,"Pali, Rajasthan",Point,"[73.1955095032, 25.8474354519]"
Tamil Nadu,JPM,JIYAPURAM,?,"NH 67, Tamil Nadu",Point,"[78.606343, 10.873546000000001]"
West Bengal,KCY,Kaichar,ER,"Kaichar, West Bengal",,
Bihar,KDRA,Kadampura,ECR,"Kadampura, Bihar",,
Orissa,JRG,Jugpura,?,"Mayurbhanj, Orissa",Point,"[86.912796, 21.668795]"
Rajasthan,JOH,Juharpura,NWR,"State Highway 69, Rajasthan",Point,"[74.84733, 28.199319000000003]"
Haryana,JOK,Jodhka,?,"Sirsa, Haryana",Point,"[75.218369, 29.493381999999997]"
,JTDM,Jatdumri Halt,?,,Point,"[85.0950627991, 25.474492932500002]"
Puducherry,VI,Villianur,SR,"NH 45A, Puducherry",Point,"[79.757506, 11.919269000000002]"
Gujarat,JKS,Jaksi,WR,"State HIghway 138, Gujarat",Point,"[72.1076480029, 23.222302523099998]"
West Bengal,KBGH,Karea Kadambagachhi,ER,"State Highway 2, West Bengal",Point,"[88.534887, 22.705299]"
Haryana,JRL,Jharili,NWR,"Jhajjar, Haryana",Point,"[76.374648, 28.50653]"
Punjab,JHWR,Jhawar,NR,"National Highway 15, Punjab",Point,"[75.377777, 32.002349]"
West Bengal,KAJ,Kaliyaganj,NFR,"RaiGanj, West Bengal",Point,"[88.330404, 25.6393]"
Uttar Pradesh,KBE,KUREBHAR,NR,"MDR 66E, Uttar Pradesh",Point,"[82.111598, 26.409469]"
Uttarakhand,KGM,KATHGODAM,NER,"Kathgodam, Uttarakhand",Point,"[79.54633, 29.266583]"
Karnataka,KDGI,KUDGI,SWR,"NH 13, Karnataka",Point,"[75.811482, 16.530215]"
Punjab,KHHJ,Khatkar Kalan,NR,"Nawan Shahar, Punjab",Point,"[76.02555000000001, 31.166967]"
Rajasthan,KDLG,KUNDALGARH,NWR,"Dungarpur, Rajasthan",Point,"[73.81051, 24.02828]"
West Bengal,KCF,KALCHINI,NFR,"NH 31C, West Bengal",Point,"[89.447487, 26.687507]"
Maharashtra,JVA,JAVALE,CR,"State Highway 71, Maharashtra",Point,"[75.157805, 17.298963]"
Uttar Pradesh,JUA,JARAUNA,NR,"Alamganj, Uttar Pradesh",Point,"[82.399136, 25.557129999999997]"
Maharashtra,JSP,JAYASINGPUR,CR,"Jaysingpur, Maharashtra",Point,"[74.551613, 16.791339]"
Karnataka,KBI,KAMBRGANVI,SWR,"State Highway 34, Karnataka",Point,"[74.875061, 15.459597]"
Gujarat,KDMR,KODIYAR MANDIR,WR,"SH 21, Gujarat",Point,"[72.00460199999999, 21.739200999999998]"
Punjab,KIQ,Khai Phemeki,NR,"State Highway 20, Punjab",Point,"[74.55121799999999, 30.901616999999998]"
Uttarakhand,JWP,JWALAPUR,NR,"Jwalapur, Uttarakhand",Point,"[78.120775, 29.928457]"
Uttar Pradesh,KBR,KABRAI,NCR,"National Highway 76, Uttar Pradesh",Point,"[80.0382402954, 25.385191218099997]"
Madhya Pradesh,KCR,KHONKER,WCR,"Shivpuri, Madhya Pradesh",Point,"[77.578988, 25.316453]"
Karnataka,KGW,KARIGANURU,SWR,"Bellary, Karnataka",Point,"[76.43343, 15.251727]"
Karnataka,KBL,KOPPAL,SWR,"Koppal, Karnataka",Point,"[76.14395900000001, 15.353868]"
Karnataka,KGI,KENGERI,SWR,"Bengaluru, Karnataka",Point,"[77.48431, 12.918047]"
Punjab,KBU,KASU BEGU,NR,"Kasu Begu, Punjab",Point,"[74.671641, 30.856795]"
Karnataka,KGX,KANGINHAL,SWR,"Gadag, Karnataka",Point,"[75.719041, 15.447816999999999]"
Maharashtra,KHAR,KHAR,WR,"Mumbai, Maharashtra",Point,"[72.840078, 19.069166]"
Maharashtra,KILE,KANDIVLI,WR,"Mumbai, Maharashtra",Point,"[72.852098, 19.204551]"
Gujarat,JTY,JETHI,NWR,"BANASKANTHA, Gujarat",Point,"[72.507154, 24.291967]"
Rajasthan,JSD,Jaisingder,?,"Barmer, Rajasthan",Point,"[70.35885900000001, 25.755537]"
Uttar Pradesh,KIE,Khiria Khurd,NER,"Shahbaznagar, Uttar Pradesh",,
Assam,KKGT,Kalkalighat,NFR,"National Highway 44, Assam",Point,"[92.2952717633, 24.5804202061]"
Karnataka,BOMN,Bommagundanakere,SWR,"Bellary-Hiriyur Rd, Karnataka",Point,"[76.68023, 14.591669999999999]"
Tamil Nadu,KAY,Karaimadai,SR,"Karamadai, Tamil Nadu",Point,"[76.957617, 11.238610999999999]"
Gujarat,KKK,Khakharia,WR,"State Highway 110, Gujarat",Point,"[70.932064, 21.653052]"
Uttar Pradesh,KALI,Kaili,NR,"State Highway 18, Uttar Pradesh",Point,"[77.75277, 28.785394]"
West Bengal,KKAE,Kaikala,ER,"State Highway 2, West Bengal",Point,"[88.09337895, 22.83998676]"
Punjab,JTH,Jhoktahal Singh,NR,"Jhoktahal Sing, Punjab",Point,"[74.495544, 30.80909]"
Assam,JRX,Juriagaon,NFR,"Mathaouri Rd, Assam",Point,"[92.644475, 26.441079000000002]"
Punjab,KGKD,Kang Khurd,NR,"Kang Khurd, Punjab",Point,"[75.213236, 31.126338]"
Uttar Pradesh,KARH,Kakraha Rest House,NER,"State Highway 26, Uttar Pradesh",Point,"[81.420529, 27.998447]"
Assam,KLCR,Katlicherra,?,"Bairabi Rd, Assam",Point,"[92.547042, 24.453018]"
West Bengal,KHGR,Kashinagar Halt,ER,"Kashinagar, West Bengal",Point,"[88.20132346, 21.90539421]"
Tamil Nadu,KCHV,Kachchanvilai,SR,"Thoothukudi, Tamil Nadu",Point,"[78.022519, 8.579343999999999]"
Gujarat,KDBM,Khed Brahma,WR,"Khedbrahma, Gujarat",Point,"[73.041259, 24.029405999999998]"
Haryana,JTS,Jatusana,NWR,"Nanagal Pathani Rd, Haryana",Point,"[76.52110400000001, 28.331448]"
Uttar Pradesh,KHNM,Kunda Harnamganj,NR,"Kunda, Uttar Pradesh",Point,"[81.509547, 25.714175]"
Andhra Pradesh,KI,KONDAPALLI,SCR,"Kondapalli, Andhra Pradesh",Point,"[80.54669299999999, 16.623242]"
Tamil Nadu,KII,KILLE,SR,"NH 45A, Tamil Nadu",Point,"[79.722552, 11.43755]"
Chhattisgarh,KLPG,KAMALPURGRAM,SECR,"National Highway 78, Chhattisgarh",Point,"[83.080298, 23.166227]"
Bihar,KFA,KOPARIA,ECR,"Bihar, Bihar",Point,"[86.59816, 25.661041]"
Gujarat,KHDI,KHANDERI,WR,"Rajkot, Gujarat",Point,"[70.716676, 22.361075999999997]"
Gujarat,KHC,KHORANA,WR,"State Highway 113, Gujarat",Point,"[70.82999099999999, 22.39349]"
Tamil Nadu,KDU,KADAMBUR,SR,"Kadambur, Tamil Nadu",Point,"[77.86363300000001, 9.002019]"
Karnataka,KDN,KUDATINI,SWR,"Bellary, Karnataka",Point,"[76.76356899999999, 15.215160000000001]"
Madhya Pradesh,KKB,KARAK BEL,WCR,"Karak Bel, Madhya Pradesh",Point,"[79.34125900000001, 22.992315]"
Karnataka,KJG,KARAJGI,SWR,"haveri, Karnataka",Point,"[75.407636, 14.851426]"
Gujarat,KEB,KARAMBELI,WR,"National Highway 8, Gujarat",Point,"[72.90153400000001, 20.316435]"
Maharashtra,KEZ,Kelzar,SECR,"Chandrapur, Maharashtra",Point,"[79.56394, 19.98294]"
Gujarat,KEP,Kelanpur,WR,"SH 11, Gujarat",Point,"[73.277017, 22.233139]"
Gujarat,KDHL,Kundhela,WR,"Vadodara, Gujarat",Point,"[73.28142, 22.227958]"
Rajasthan,KESR,Kesri Singhpur,NWR,"Kesrisinghpur, Rajasthan",Point,"[73.61854, 29.950588999999997]"
Maharashtra,KLMC,KALAMBOLI,CR,"Navi Mumbai., Maharashtra",Point,"[73.11480900000001, 19.035625]"
Kerala,KGQ,KASARAGOD,SR,"Kasaragod, Kerala",Point,"[74.987652, 12.491175]"
Gujarat,KLRD,KALI ROAD,WR,"Ahmedabad, Gujarat",Point,"[72.57787300000001, 23.097473]"
Haryana,KNGT,KARNAWAS,NWR,"Karnawas, Haryana",Point,"[76.590073, 28.130539000000002]"
Rajasthan,PSL,PARISAL,NWR,"Khairthal, Rajasthan",Point,"[76.61526599999999, 27.669476]"
Gujarat,AJE,ANJAR,WR,"Anjar, Gujarat",Point,"[70.0366109, 23.1194723]"
Madhya Pradesh,KHA,Khaigaon,WCR,"East Nimar, Madhya Pradesh",Point,"[76.48125700000001, 22.011786]"
Karnataka,KHLL,KETOHALLI,SWR,"Bengaluru, Karnataka",Point,"[77.335544, 12.758925999999999]"
Bihar,KLNA,KOLHANA HALT,?,"Kothana, Bihar",Point,"[85.188728, 24.810754]"
Madhya Pradesh,KJP,Khojeepura,NCR,"Khojeepura, Madhya Pradesh",Point,"[76.851134, 25.918097]"
Gujarat,KMB,Kalv Amba,WR,"Gujarat, Gujarat",,
West Bengal,KLKR,Kalikapur,ER,"Kalikapur Staion Rd, West Bengal",Point,"[88.47502999999999, 22.412606]"
Gujarat,KNDR,Kandari,WR,"Gujarat, Gujarat",,
Gujarat,KNGM,Kangam,WR,"Gujarat, Gujarat",,
West Bengal,KLW,Kalwan Halt,ER,"Kalwan, West Bengal",Point,"[88.256019, 22.076525]"
Chhattisgarh,KDRI,Kendri,SECR,"Kendri, Chhattisgarh",Point,"[81.729967, 21.131542]"
Rajasthan,KKNA,Khunkhuna,NWR,"State Highway 60, Rajasthan",Point,"[74.49286000000001, 27.277760999999998]"
Assam,KNBR,Kanaibazar,NFR,"National Highway 44, Assam",Point,"[92.326722, 24.638740000000002]"
Rajasthan,KHRA,Khachera,NWR,"State Highway 37, Rajasthan",Point,"[75.6489122412, 27.530759924999998]"
Maharashtra,KLOD,Kelod,SECR,"Kelod, Maharashtra",Point,"[78.891017, 21.470222]"
Rajasthan,KHTU,Khatu,NWR,"Khatu Khurd, Rajasthan",Point,"[74.331631, 27.116118]"
Kerala,KFV,Kundara East,SR,"Kollam-Tirumangalam Rd, Kerala",Point,"[76.691337, 8.969608]"
Madhya Pradesh,KLZ,Keolari,SECR,"State Highway 11A, Madhya Pradesh",Point,"[79.90885, 22.374838]"
Haryana,KLE,Kaithal,NR,"Haryana, Haryana",Point,"[76.397796, 29.792735]"
,KKNH,Karukhirharnagar Halt,ECR,,Point,"[86.61649100000001, 25.891166]"
Himachal Pradesh,SLHP,SULAH HIMACHAL PRADESH,NR,"Sulah, Himachal Pradesh",Point,"[76.475805, 32.070953]"
Kerala,KKZ,Kottarakara,SR,"Kottarakkara, Kerala",Point,"[76.765986, 9.000279]"
Haryana,KIY,Kalayat,NR,"Haryana, Haryana",Point,"[76.2281810498, 29.679483800099998]"
Orissa,KIJ,Kuldiha,SER,"Mayurbhanj, Orissa",Point,"[86.27664089999999, 22.3331028]"
Maharashtra,KMRD,KALAMB ROAD,CR,"Tadwale, Maharashtra",Point,"[76.04934, 18.371892000000003]"
Andhra Pradesh,KMC,KAMAREDDI,SCR,"Kamareddi, Andhra Pradesh",Point,"[78.335858, 18.32586]"
Uttar Pradesh,KLB,KIRAOLI,NCR,"Kiraoli, Uttar Pradesh",Point,"[77.78581199999999, 27.133898]"
Maharashtra,KNVT,KINWAT,SCR,"Kinwat, Maharashtra",Point,"[78.20243500000001, 19.618502]"
Uttar Pradesh,KJLU,KHARI JHALU,NR,"Jhalu, Uttar Pradesh",Point,"[78.21890400000001, 29.331864]"
Haryana,KHV,KARAINTHI,NR,"NH 71, Haryana",Point,"[76.4817815491, 29.0138203113]"
Haryana,KIU,KINANA,NR,"Brarkhera, Haryana",Point,"[76.336659, 29.227482]"
Haryana,KLWN,KALWAN,NR,"MDR 111, Haryana",Point,"[75.952638, 29.701333]"
Punjab,KKP,KOT KAPURA,NR,"Kotkapura, Punjab",Point,"[74.818173, 30.578495999999998]"
Tamil Nadu,KLT,KULITALAI,SR,"Kulithalai, Tamil Nadu",Point,"[78.42089299999999, 10.932727]"
Assam,KKET,KAMRUP KHETRI,NFR,"Khetri, Assam",Point,"[92.08187667179999, 26.1271784614]"
Goa,KM,KALEEM,SWR,"Kalay Railway Station, Goa",Point,"[74.18884299999999, 15.293341]"
Karnataka,KNP,KHANAPUR,SWR,"Khanapur, Karnataka",Point,"[74.49975681459999, 15.6379344079]"
Rajasthan,PRSR,Paharsar,NWR,"Paharsar, Rajasthan",Point,"[75.41038356721401, 28.764429948734062]"
Gujarat,KMLI,KAMLI,WR,"Chhapi, Gujarat",Point,"[72.375949, 23.863182]"
Maharashtra,SHIV,SHINDAWANE,CR,"Walti Goan, Maharashtra",Point,"[74.163601, 18.434555000000003]"
Maharashtra,KKW,KANKAVALI,KR,"Kankavli, Maharashtra",Point,"[73.71987089999999, 16.2587773]"
Kerala,KMQ,KUMBLA,SR,"Kumbla, Kerala",Point,"[74.943503, 12.590263]"
Tamil Nadu,KNPL,Kandanur Puduvayal,SR,"State Highway 28, Tamil Nadu",,
Gujarat,KORA,Kora,WR,"Gujarat, Gujarat",,
Gujarat,KORL,Kural,WR,"Vadodara Jambusar, Gujarat",,
Kerala,KLQ,Kilikollur,SR,"Kollam, Kerala",Point,"[76.6327939999, 8.9182952655]"
Maharashtra,KQV,Kinkhed,CR,"State Highway 201, Maharashtra",,
Gujarat,KR,Kevdi,WR,"SH 166, Gujarat",,
Rajasthan,KNDL,Khandel,NWR,"MDR 59, Rajasthan",Point,"[75.2798777728, 26.9529472159]"
Haryana,KHRK,Kharak,NWR,"kharak Village, Haryana",Point,"[76.308694, 28.83755]"
Maharashtra,KPKD,Khapri Kheda,SECR,"State Highway 243, Maharashtra",Point,"[79.11366699999999, 21.279557]"
Himachal Pradesh,KOTI,Koti,NR,"National Highway 22, Himachal Pradesh",Point,"[76.994519, 30.852821]"
Bihar,KKTA,Kollikhutaha,ER,"State Highway 19, Bihar",Point,"[86.987831, 25.18966]"
Punjab,KKRL,Kakrala,NR,"Nabha, Punjab",Point,"[76.074534, 30.367614999999997]"
Uttar Pradesh,KJY,Khurja City,NR,"Sikri, Uttar Pradesh",Point,"[77.84116100000001, 28.252454]"
Assam,KQI,KALACHAND,NFR,"Diakkawn Rd, Assam",Point,"[93.13311999999999, 25.339050999999998]"
Uttarakhand,KPV,KASHIPUR,NER,"Kashipur, Uttarakhand",Point,"[78.96071, 29.204978]"
Gujarat,KNKT,KANAKOT,WR,"State Highway 113, Gujarat",Point,"[70.876238, 22.488122]"
Maharashtra,KODI,KODI,SCR,"Ranjani, Maharashtra",Point,"[76.00525300000001, 19.710119]"
Karnataka,KNO,KUNDGOL,SWR,"Kundgol, Karnataka",Point,"[75.250168, 15.258352]"
Jammu and Kashmir,KTHU,KATHUA,NR,"Kathua, Jammu and Kashmir",Point,"[75.551922, 32.397897]"
Punjab,KTF,KOT FATTEH,NR,"Bathinda, Punjab",Point,"[75.087931, 30.120715999999998]"
Rajasthan,KRH,KHAIRTHAL,NWR,"Khairthal, Rajasthan",Point,"[76.64170412169999, 27.797324415]"
Gujarat,KODR,Kodinar,WR,"Kodinar, Gujarat",Point,"[70.695807, 20.797371000000002]"
Madhya Pradesh,KQS,Kailaras,NCR,"Kailaras, Madhya Pradesh",Point,"[77.62065939360001, 26.3046614487]"
West Bengal,KRJN,Karanjali Halt,ER,"Tengrabichi, West Bengal",,
Maharashtra,KRJT,Karanja Town,CR,"Karanja, Maharashtra",,
Karnataka,KUG,KUSUGALI,SWR,"National Highway 63, Karnataka",Point,"[75.233643, 15.392095]"
